EH_ID,experiment,labels,weight,weight_dpi0,relative_weight,fecweight_flot,dpi,oocyst_sq1,oocyst_sq2,oocyst_sq3,oocyst_sq4,dilution,Locality,Genome,mouse_strain,IDD,Dam,Gen,Sir,IDS,Sir.1,Gen.1,Born,Fpar,LS,MM,FF,ID,PIN,Sex,Gen.2,Wean,BW10,BW20,Clip,Departure,NOTE,Parent1,Parent2,HybridStatus,ageAtdpi0expe1a,Batch,primary_infection,InfectionStrain,challenge_infection,contamination,infection_history,InfectionHistoryTotal,Conc_DNA,Unit,A260,A280,X260.280,X260.230,Fecal_status,Mouse_status,fecweight_DNA,Extraction_round_1,Extraction_round_2,Faeces_for_RNA.Extraction,mean_Neubauer,oocysts.per.tube,OPG,Total_DNA,Microbial_density,Count.Tm,Infection,Well,Well.Position,Omit,Target,Task,Reporter,Quencher,Amp.Status,Amp.Score,Curve.Quality,Result.Quality.Issues,Ct,Cq.Confidence,Cq.Mean,Cq.SD,Auto.Threshold,Threshold,Auto.Baseline,Baseline.Start,Baseline.End,Tm,Tm2,Tm3,Tm4,plate
LM0199,E57,E57aFOT,27.73,26.85,103.277467411546,1.55,4,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,251.3,ng/µl,5.026,2.912,1.73,1.87,NA,NA,0.0934,with_beads,with_beads,NA,0,0,0,10.052,0.10762312633833,3,Positive,73,G1,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.45017647862072,NA,NA,30.6339263947093,0.980648419462966,30.7768332444302,0.557182575680859,TRUE,0.112192309033405,TRUE,3,27,74.8048858642578,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_30042022_b.eds
LM0199,E57,E57aFOT,27.73,26.85,103.277467411546,1.55,4,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,251.3,ng/µl,5.026,2.912,1.73,1.87,NA,NA,0.0934,with_beads,with_beads,NA,0,0,0,10.052,0.10762312633833,3,Positive,74,G2,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.43948226576964,NA,NA,31.3915505525643,0.949296948891078,30.7768332444302,0.557182575680859,TRUE,0.112192309033405,TRUE,3,27,74.6537475585938,82.0596389770508,NA,NA,qPCR_eimeria_lab_fecal_DB_30042022_b.eds
LM0199,E57,E57aFOT,27.73,26.85,103.277467411546,1.55,4,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,251.3,ng/µl,5.026,2.912,1.73,1.87,NA,NA,0.0934,with_beads,with_beads,NA,0,0,0,10.052,0.10762312633833,3,Positive,75,G3,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.45230580996379,NA,NA,30.3050227860169,0.892357042869294,30.7768332444302,0.557182575680859,TRUE,0.112192309033405,TRUE,3,26,74.9560241699219,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_30042022_b.eds
LM0199,E57,E57aFOQ,27.66,26.85,103.016759776536,1.87,5,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,216.4,ng/µl,4.327,2.398,1.8,1.75,NA,NA,0.0763,with_beads,with_beads,NA,0,0,0,8.656,0.113446920052425,3,Positive,1,A1,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.47029474021723,NA,NA,24.1074548783422,0.989438611296016,22.9322931323604,1.09213159502117,TRUE,0.086404888836429,TRUE,3,20,75.0824508666992,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_26042022_b.eds
LM0199,E57,E57aFOQ,27.66,26.85,103.016759776536,1.87,5,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,216.4,ng/µl,4.327,2.398,1.8,1.75,NA,NA,0.0763,with_beads,with_beads,NA,0,0,0,8.656,0.113446920052425,3,Positive,2,A2,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.46985971915363,NA,NA,22.7409414530561,0.956932958425481,22.9322931323604,1.09213159502117,TRUE,0.086404888836429,TRUE,3,18,75.0824508666992,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_26042022_b.eds
LM0199,E57,E57aFOQ,27.66,26.85,103.016759776536,1.87,5,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,216.4,ng/µl,4.327,2.398,1.8,1.75,NA,NA,0.0763,with_beads,with_beads,NA,0,0,0,8.656,0.113446920052425,3,Positive,3,A3,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.45937939459227,NA,NA,21.948483065683,0.890771495173821,22.9322931323604,1.09213159502117,TRUE,0.086404888836429,TRUE,3,17,75.0824508666992,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_26042022_b.eds
LM0199,E57,E57aIMQ,27.48,26.85,102.346368715084,1.22,6,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,136.2,ng/µl,2.724,1.477,1.84,1.8,NA,NA,0.1013,with_beads,with_beads,Available,0,0,0,5.448,0.0537808489634748,3,Positive,61,F1,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.45705921927505,NA,NA,19.0269692279131,0.899410243834006,18.4753006921498,0.68572777270738,TRUE,0.0399999991059303,TRUE,3,15,74.7940063476563,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_30042022_a.eds
LM0199,E57,E57aIMQ,27.48,26.85,102.346368715084,1.22,6,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,136.2,ng/µl,2.724,1.477,1.84,1.8,NA,NA,0.1013,with_beads,with_beads,Available,0,0,0,5.448,0.0537808489634748,3,Positive,62,F2,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.47112848015992,NA,NA,18.6913698174755,0.928710619030378,18.4753006921498,0.68572777270738,TRUE,0.0399999991059303,TRUE,3,16,74.7940063476563,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_30042022_a.eds
LM0199,E57,E57aIMQ,27.48,26.85,102.346368715084,1.22,6,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,136.2,ng/µl,2.724,1.477,1.84,1.8,NA,NA,0.1013,with_beads,with_beads,Available,0,0,0,5.448,0.0537808489634748,3,Positive,63,F3,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.4392522467342,NA,NA,17.7075630310609,0.89571251134616,18.4753006921498,0.68572777270738,TRUE,0.0399999991059303,TRUE,3,15,74.7940063476563,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_30042022_a.eds
LM0199,E57,E57aCJY,27.15,26.85,101.117318435754,0.84,7,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,53.4,ng/µl,1.069,0.591,1.81,1.49,NA,NA,0.0105,with_beads,with_beads,NA,0,0,0,2.136,0.203428571428571,3,Positive,37,D1,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.45741372109428,NA,NA,18.8109649408234,0.961192167867843,18.1724724132981,0.692327686137756,TRUE,0.0399999991059303,TRUE,3,16,74.7940063476563,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_30042022_a.eds
LM0199,E57,E57aCJY,27.15,26.85,101.117318435754,0.84,7,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,53.4,ng/µl,1.069,0.591,1.81,1.49,NA,NA,0.0105,with_beads,with_beads,NA,0,0,0,2.136,0.203428571428571,3,Positive,38,D2,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.44903536942373,NA,NA,18.2698351919404,0.925027681835595,18.1724724132981,0.692327686137756,TRUE,0.0399999991059303,TRUE,3,15,74.7940063476563,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_30042022_a.eds
LM0199,E57,E57aCJY,27.15,26.85,101.117318435754,0.84,7,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,53.4,ng/µl,1.069,0.591,1.81,1.49,NA,NA,0.0105,with_beads,with_beads,NA,0,0,0,2.136,0.203428571428571,3,Positive,39,D3,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.44844864617325,NA,NA,17.4366171071304,0.863151671285305,18.1724724132981,0.692327686137756,TRUE,0.0399999991059303,TRUE,3,14,74.7940063476563,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_30042022_a.eds
LM0199,E57,E57aFKS,27.05,26.85,100.744878957169,1.08,8,174,113,104,95,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,125.2,ng/µl,2.505,1.364,1.84,1.91,NA,NA,0.0333,with_beads,with_beads,Available,121.5,1215000,1125000,5.008,0.15039039039039,3,Positive,37,D1,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.43829033143361,NA,NA,15.4122631621358,0.948464022810713,15.060362439267,0.592536800107488,TRUE,0.112192309033405,TRUE,3,10,74.6537475585938,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_30042022_b.eds
LM0199,E57,E57aFKS,27.05,26.85,100.744878957169,1.08,8,174,113,104,95,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,125.2,ng/µl,2.505,1.364,1.84,1.91,NA,NA,0.0333,with_beads,with_beads,Available,121.5,1215000,1125000,5.008,0.15039039039039,3,Positive,38,D2,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.46601366907263,NA,NA,15.3925697998194,0.921559313048827,15.060362439267,0.592536800107488,TRUE,0.112192309033405,TRUE,3,11,74.5026092529297,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_30042022_b.eds
LM0199,E57,E57aFKS,27.05,26.85,100.744878957169,1.08,8,174,113,104,95,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,125.2,ng/µl,2.505,1.364,1.84,1.91,NA,NA,0.0333,with_beads,with_beads,Available,121.5,1215000,1125000,5.008,0.15039039039039,3,Positive,39,D3,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.45376169757309,NA,NA,14.3762543558457,0.816073431354318,15.060362439267,0.592536800107488,TRUE,0.112192309033405,TRUE,3,11,74.5026092529297,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_30042022_b.eds
LM0199,E57,E57aGIR,26.63,26.85,99.1806331471136,0.83,9,7,8,9,12,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,81.6,ng/µl,1.632,0.904,1.81,1.53,NA,NA,0.0592,with_beads,with_beads,Available,9,90000,108433.734939759,3.264,0.0551351351351351,3,Positive,13,B1,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.45940587538559,NA,NA,16.2726710437,0.992138918214234,15.0234554338936,1.24317812102682,TRUE,0.086404888836429,TRUE,3,11,74.7806625366211,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_26042022_b.eds
LM0199,E57,E57aGIR,26.63,26.85,99.1806331471136,0.83,9,7,8,9,12,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,81.6,ng/µl,1.632,0.904,1.81,1.53,NA,NA,0.0592,with_beads,with_beads,Available,9,90000,108433.734939759,3.264,0.0551351351351351,3,Positive,14,B2,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.46379708446474,NA,NA,15.0112911861953,0.980367929828358,15.0234554338936,1.24317812102682,TRUE,0.086404888836429,TRUE,3,10,74.7806625366211,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_26042022_b.eds
LM0199,E57,E57aGIR,26.63,26.85,99.1806331471136,0.83,9,7,8,9,12,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,81.6,ng/µl,1.632,0.904,1.81,1.53,NA,NA,0.0592,with_beads,with_beads,Available,9,90000,108433.734939759,3.264,0.0551351351351351,3,Positive,15,B3,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.46931065207536,NA,NA,13.7864040717855,0.895415347461601,15.0234554338936,1.24317812102682,TRUE,0.086404888836429,TRUE,3,10,74.7806625366211,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_26042022_b.eds
LM0199,E57,E57aACJ,26.62,26.85,99.1433891992551,0.95,10,5,1,3,4,2,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,251.7,ng/µl,5.033,2.753,1.83,1.99,NA,NA,0.0647,with_beads,with_beads,Available,3.25,65000,68421.0526315789,10.068,0.155610510046368,2,Negative,69,F9,FALSE,Eim,UNKNOWN,SYBR,None,No Amp,0.541730102547559,NA,NA,Undetermined,0,NA,NA,TRUE,0.175040326097791,TRUE,3,39,63.1708145141602,84.5028991699219,90.1006774902344,67.7095565795898,qPCR_eimeria_lab_fecal_DB_26042022_a.eds
LM0199,E57,E57aACJ,26.62,26.85,99.1433891992551,0.95,10,5,1,3,4,2,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,251.7,ng/µl,5.033,2.753,1.83,1.99,NA,NA,0.0647,with_beads,with_beads,Available,3.25,65000,68421.0526315789,10.068,0.155610510046368,2,Negative,71,F11,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.46511907043806,NA,NA,21.6267354268776,0.902891165788423,21.3043555434573,0.455914003369253,TRUE,0.175040326097791,TRUE,3,17,74.9715423583984,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_26042022_a.eds
LM0199,E57,E57aACJ,26.62,26.85,99.1433891992551,0.95,10,5,1,3,4,2,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,251.7,ng/µl,5.033,2.753,1.83,1.99,NA,NA,0.0647,with_beads,with_beads,Available,3.25,65000,68421.0526315789,10.068,0.155610510046368,2,Negative,72,F12,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.44794456966108,NA,NA,20.981975660037,0.86156464382366,21.3043555434573,0.455914003369253,TRUE,0.175040326097791,TRUE,3,17,74.9715423583984,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_26042022_a.eds
LM0199,E57,E57aHSZ,26.42,26.85,98.3985102420857,0.96,11,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,262.6,ng/µl,5.252,2.943,1.78,1.68,NA,NA,0.0578,with_beads,with_beads,NA,0,0,0,10.504,0.181730103806228,3,Positive,49,E1,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.45641233407188,NA,NA,24.7708332423682,0.992423045700064,23.3990927658088,1.28182658494096,TRUE,0.086404888836429,TRUE,3,21,74.9315567016602,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_26042022_b.eds
LM0199,E57,E57aHSZ,26.42,26.85,98.3985102420857,0.96,11,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,262.6,ng/µl,5.252,2.943,1.78,1.68,NA,NA,0.0578,with_beads,with_beads,NA,0,0,0,10.504,0.181730103806228,3,Positive,50,E2,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.46338361584975,NA,NA,23.1947050740332,0.911874898490961,23.3990927658088,1.28182658494096,TRUE,0.086404888836429,TRUE,3,20,74.7806625366211,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_26042022_b.eds
LM0199,E57,E57aHSZ,26.42,26.85,98.3985102420857,0.96,11,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,768, M ,57,1M,5.75,9.42,L3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,262.6,ng/µl,5.252,2.943,1.78,1.68,NA,NA,0.0578,with_beads,with_beads,NA,0,0,0,10.504,0.181730103806228,3,Positive,51,E3,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.439896359593,NA,NA,22.231739981025,0.815136057548315,23.3990927658088,1.28182658494096,TRUE,0.086404888836429,TRUE,3,18,74.9315567016602,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_26042022_b.eds
LM0200,E57,E57aAFT,22.32,22.32,100,2.16,0,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,770, F ,57,1F,6.26,9.83,P3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Available,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0200,E57,E57aGNQ,22.8,22.32,102.150537634409,0,1,NA,NA,NA,NA,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,770, F ,57,1F,6.26,9.83,P3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0200,E57,E57aCGY,23.82,22.32,106.720430107527,0,2,NA,NA,NA,NA,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,770, F ,57,1F,6.26,9.83,P3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0200,E57,E57aILZ,24.58,22.32,110.125448028674,0,3,NA,NA,NA,NA,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,770, F ,57,1F,6.26,9.83,P3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0200,E57,E57aCQV,25.05,22.32,112.231182795699,3.38,4,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,770, F ,57,1F,6.26,9.83,P3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Available,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0200,E57,E57aETW,25.79,22.32,115.546594982079,3.19,5,0,0,0,0,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,770, F ,57,1F,6.26,9.83,P3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Available,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0200,E57,E57aLMV,26.37,22.32,118.145161290323,4.53,6,0,0,0,0,2,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,770, F ,57,1F,6.26,9.83,P3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Available,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0200,E57,E57aCIV,25.72,22.32,115.232974910394,1.67,7,2,0,4,1,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,770, F ,57,1F,6.26,9.83,P3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,17500,10479.0419161677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0200,E57,E57aIKW,24.84,22.32,111.290322580645,1.67,8,110,102,81,104,2,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,770, F ,57,1F,6.26,9.83,P3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.25,1985000,1188622.75449102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0200,E57,E57aDHM,24.5,22.32,109.767025089606,0.97,9,7,10,9,16,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,770, F ,57,1F,6.26,9.83,P3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,105000,108247.422680412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0200,E57,E57aBDN,24.35,22.32,109.094982078853,1.28,10,2,1,7,10,1,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,770, F ,57,1F,6.26,9.83,P3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,50000,39062.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0200,E57,E57aCFH,24.38,22.32,109.229390681004,1.47,11,0,0,0,0,2,Straas2, dom , STRA_STRA , SY ,8113,56, STRA , SY ,8111,56,2018-04-03,1,9,2,7, EX ,770, F ,57,1F,6.26,9.83,P3,NA,NA, STRA , STRA , parental strains ,13.8571428571429,1,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
